id;userid;movieid;rating
14735;1709;947;2
14736;1709;24;2
14737;1709;630;0
14738;1709;576;4
14739;1709;595;1
14740;1709;7345;2
14741;1709;103663;2
14742;1709;832;2
14743;1709;77;2
14744;1709;2118;2
14745;1709;583;2
14746;1709;762;2
14747;1709;807;2
14748;1709;311;2
14749;1709;510;2
14750;1709;654;2
14751;1709;213;2
14752;1709;539;2
14753;1709;792;2
14754;1709;797;2
14755;1709;11645;2
14756;1709;1578;2
14757;1709;424;2
14758;1709;857;2
14759;1709;805;2
14760;1709;1366;2
14761;1163;13475;0
14762;1163;205;1
14763;1163;845;3
14764;1163;20453;3
14765;1163;7508;2
14766;1163;218;0
14767;1163;280;1
14768;1163;705;4
14769;1163;807;3
14770;1163;872;2
14771;1163;583;4
14772;1163;3078;0
14773;1163;769;4
14774;1163;583;2
14775;1163;1955;1
14776;1163;11778;2
14777;1163;3175;1
14778;1163;975;1
14779;1163;10020;2
14780;1163;9552;0
14781;1163;961;4
14782;1163;962;2
14783;1163;947;5
14784;1163;284;3
14785;1163;74643;4
14786;1163;24428;4
14787;1163;1480;1
14788;1163;524;5
14789;1163;910;4
14790;1163;289;0
14791;1163;121;2
14792;1163;903;3
14793;1163;8587;2
14794;1163;45269;4
14795;1163;901;3
14796;1163;247;4
14797;1163;7508;3
14798;1163;11697;2
14799;1163;963;2
14800;1163;1417;0
14801;1163;37247;2
14802;1163;309;2
14803;1163;550;5
14804;1163;990;5
14805;1163;49051;0
14806;1163;12;3
14807;1163;218;4
14808;1163;769;3
14809;1163;117;0
14810;1163;489;3
14811;1163;629;0
14812;1163;770;2
14813;1163;213;5
14814;1163;2493;3
14815;1163;13475;2
14816;1163;10191;1
14817;1163;745;2
14818;1163;694;2
14819;1163;10775;0
14820;1163;429;0
14821;1163;7984;0
14822;1163;110;0
14823;1163;329;1
14824;1163;8392;2
14825;1163;627;4
14826;1163;862;1
14827;1163;630;0
14828;1163;595;0
14829;1163;1585;1
14830;1163;24238;4
14831;1163;19;2
14832;1163;947;0
14833;1163;2118;0
14834;1163;11216;0
14835;1163;322;2
14836;1163;3082;2
14837;1163;807;2
14838;1163;510;1
14839;1163;11216;3
14840;1163;213;2
14841;1163;6977;2
14842;1163;641;5
14843;1163;223;2
14844;1163;2062;2
14845;1163;11645;4
14846;1163;380;0
14847;1163;424;3
14848;1163;111;4
14849;1163;1580;3
14850;1163;804;4
14851;1708;702;3
14852;1708;280;2
14853;1708;348;3
14854;1708;103;5
14855;1708;11324;3
14856;1708;705;5
14857;1708;807;4
14858;1708;279;4
14859;1708;3078;4
14860;1708;12405;3
14861;1708;769;2
14862;1708;703;5
14863;1708;11778;1
14864;1708;9552;1
14865;1708;578;5
14866;1708;962;3
14867;1708;947;4
14868;1708;44214;3
14869;1708;115;2
14870;1708;289;5
14871;1708;598;4
14872;1708;2503;4
14873;1708;8587;5
14874;1708;562;4
14875;1708;45269;4
14876;1708;247;3
14877;1708;968;4
14878;1708;7508;2
14879;1708;11697;1
14880;1708;963;3
14881;1708;68718;5
14882;1708;5925;5
14883;1708;914;4
14884;1708;996;4
14885;1708;596;4
14886;1708;935;3
14887;1708;37247;4
14888;1708;550;4
14889;1708;990;2
14890;1708;49051;1
14891;1708;5961;3
14892;1708;783;5
14893;1708;600;3
14894;1708;13;4
14895;1708;218;3
14896;1708;3090;3
14897;1708;213;2
14898;1708;1124;4
14899;1708;2493;1
14900;1708;13475;3
14901;1708;13223;4
14902;1708;274;3
14903;1708;745;4
14904;1708;110;4
14905;1708;7984;2
14906;1708;329;3
14907;1708;947;4
14908;1708;24;3
14909;1708;77338;1
14910;1708;1585;3
14911;1708;595;1
14912;1708;103663;2
14913;1708;24238;4
14914;1708;832;4
14915;1708;947;5
14916;1708;2118;3
14917;1708;11216;3
14918;1708;87827;4
14919;1708;583;3
14920;1708;762;3
14921;1708;3083;4
14922;1708;70;2
14923;1708;585;2
14924;1708;654;4
14925;1708;213;2
14926;1708;6977;4
14927;1708;539;4
14928;1708;680;3
14929;1708;792;3
14930;1708;391;3
14931;1708;5924;2
14932;1708;975;2
14933;1708;223;3
14934;1708;11645;3
14935;1708;380;5
14936;1708;1578;3
14937;1708;424;3
14938;1708;857;2
14939;1708;805;4
14940;1708;500;4
14941;1162;235;2
14942;1162;1892;1
14943;1162;453;2
14944;1162;280;1
14945;1162;348;2
14946;1162;11324;2
14947;1162;872;3
14948;1162;1092;2
14949;1162;583;3
14950;1162;769;4
14951;1162;107;1
14952;1162;1955;3
14953;1162;1422;2
14954;1162;3175;5
14955;1162;9552;3
14956;1162;272;2
14957;1162;961;5
14958;1162;238;3
14959;1162;947;2
14960;1162;74643;5
14961;1162;24428;3
14962;1162;1480;5
14963;1162;115;4
14964;1162;910;3
14965;1162;289;2
14966;1162;598;2
14967;1162;2503;1
14968;1162;829;3
14969;1162;903;1
14970;1162;45269;2
14971;1162;17654;3
14972;1162;1417;1
14973;1162;596;3
14974;1162;935;1
14975;1162;37247;1
14976;1162;10098;2
14977;1162;309;3
14978;1162;990;2
14979;1162;5961;3
14980;1162;49051;4
14981;1162;1091;2
14982;1162;13;2
14983;1162;12;2
14984;1162;218;4
14985;1162;117;3
14986;1162;769;2
14987;1162;489;2
14988;1162;37165;3
14989;1162;1124;2
14990;1162;13475;2
14991;1162;3112;2
14992;1162;274;1
14993;1162;745;2
14994;1162;949;3
14995;1162;10775;5
14996;1162;16869;2
14997;1162;429;2
14998;1162;7984;1
14999;1162;1480;4
15000;1162;578;2
15001;1162;329;2
15002;1162;8392;2
15003;1162;947;1
15004;1162;24;4
15005;1162;77338;1
15006;1162;595;2
15007;1162;103663;1
15008;1162;24238;1
15009;1162;832;1
15010;1162;11216;1
15011;1162;87827;2
15012;1162;762;1
15013;1162;3082;1
15014;1162;70;1
15015;1162;311;1
15016;1162;510;1
15017;1162;654;3
15018;1162;213;4
15019;1162;303;3
15020;1162;6977;5
15021;1162;539;2
15022;1162;680;5
15023;1162;792;2
15024;1162;391;2
15025;1162;5924;4
15026;1162;2062;4
15027;1162;380;1
15028;1162;424;2
15029;1162;1366;4
15030;1162;500;1
15031;1165;235;2
15032;1165;389;5
15033;1165;1892;1
15034;1165;453;2
15035;1165;218;3
15036;1165;705;2
15037;1165;279;3
15038;1165;872;2
15039;1165;239;3
15040;1165;583;4
15041;1165;107;1
15042;1165;703;3
15043;1165;1955;3
15044;1165;212;2
15045;1165;11778;2
15046;1165;1422;1
15047;1165;1955;2
15048;1165;272;3
15049;1165;961;1
15050;1165;578;2
15051;1165;947;3
15052;1165;284;4
15053;1165;44214;4
15054;1165;74643;1
15055;1165;598;3
15056;1165;829;4
15057;1165;826;5
15058;1165;8587;1
15059;1165;15;2
15060;1165;45269;2
15061;1165;901;2
15062;1165;7508;4
15063;1165;17654;4
15064;1165;68718;3
15065;1165;1417;4
15066;1165;38;2
15067;1165;935;2
15068;1165;990;1
15069;1165;497;3
15070;1165;9277;5
15071;1165;117;3
15072;1165;769;2
15073;1165;489;2
15074;1165;629;2
15075;1165;3090;5
15076;1165;770;3
15077;1165;11787;1
15078;1165;1124;4
15079;1165;2493;3
15080;1165;3112;3
15081;1165;13475;2
15082;1165;274;2
15083;1165;10191;3
15084;1165;949;5
15085;1165;10775;3
15086;1165;5915;2
15087;1165;429;2
15088;1165;7984;3
15089;1165;46738;1
15090;1165;27205;3
15091;1165;578;4
15092;1165;8392;5
15093;1165;947;3
15094;1165;24;2
15095;1165;630;3
15096;1165;576;5
15097;1165;3078;4
15098;1165;1585;2
15099;1165;595;3
15100;1165;103663;3
15101;1165;24238;4
15102;1165;947;3
15103;1165;2118;3
15104;1165;11216;2
15105;1165;311;4
15106;1165;510;3
15107;1165;654;3
15108;1165;213;2
15109;1165;10774;2
15110;1165;792;2
15111;1165;5924;1
15112;1165;975;4
15113;1165;567;1
15114;1165;2062;5
15115;1165;11645;1
15116;1165;85;1
15117;1165;857;3
15118;1165;1580;3
15119;1165;804;2
15120;1165;500;2
15121;1718;13475;2
15122;1718;235;3
15123;1718;845;3
15124;1718;205;3
15125;1718;7508;3
15126;1718;599;3
15127;1718;702;3
15128;1718;103;2
15129;1718;348;5
15130;1718;705;3
15131;1718;11324;4
15132;1718;280;5
15133;1718;872;3
15134;1718;1092;3
15135;1718;769;3
15136;1718;239;1
15137;1718;703;3
15138;1718;107;5
15139;1718;212;3
15140;1718;1955;2
15141;1718;1955;4
15142;1718;975;5
15143;1718;9552;3
15144;1718;578;4
15145;1718;887;3
15146;1718;524;4
15147;1718;289;2
15148;1718;598;3
15149;1718;826;5
15150;1718;121;3
15151;1718;562;4
15152;1718;15;4
15153;1718;901;5
15154;1718;247;3
15155;1718;982;3
15156;1718;11697;3
15157;1718;963;2
15158;1718;935;4
15159;1718;10098;3
15160;1718;309;3
15161;1718;550;4
15162;1718;49051;3
15163;1718;275;4
15164;1718;783;5
15165;1718;1091;5
15166;1718;1092;3
15167;1718;489;4
15168;1718;770;4
15169;1718;213;2
15170;1718;1124;5
15171;1718;11787;3
15172;1718;13475;4
15173;1718;274;3
15174;1718;205;3
15175;1718;745;3
15176;1718;278;3
15177;1718;694;3
15178;1718;3082;3
15179;1718;46738;3
15180;1718;27205;5
15181;1718;578;3
15182;1718;329;4
15183;1718;947;2
15184;1718;862;3
15185;1718;24;3
15186;1718;576;3
15187;1718;3078;5
15188;1718;1585;3
15189;1718;595;3
15190;1718;24238;4
15191;1718;832;4
15192;1718;77;5
15193;1718;947;4
15194;1718;2118;3
15195;1718;762;3
15196;1718;311;3
15197;1718;510;3
15198;1718;11216;3
15199;1718;654;4
15200;1718;213;4
15201;1718;6977;4
15202;1718;539;2
15203;1718;792;4
15204;1718;5924;2
15205;1718;223;3
15206;1718;567;4
15207;1718;2062;4
15208;1718;857;3
15209;1718;805;3
15210;1718;1366;4
15211;1716;13475;2
15212;1716;389;5
15213;1716;235;4
15214;1716;845;4
15215;1716;1892;2
15216;1716;453;4
15217;1716;280;3
15218;1716;348;3
15219;1716;280;3
15220;1716;279;3
15221;1716;1092;3
15222;1716;107;3
15223;1716;212;3
15224;1716;1955;4
15225;1716;3175;4
15226;1716;1422;3
15227;1716;1955;3
15228;1716;975;3
15229;1716;10020;3
15230;1716;665;3
15231;1716;962;3
15232;1716;284;3
15233;1716;44214;3
15234;1716;74643;4
15235;1716;115;5
15236;1716;524;3
15237;1716;289;3
15238;1716;598;5
15239;1716;903;1
15240;1716;45269;2
15241;1716;15;5
15242;1716;247;4
15243;1716;968;3
15244;1716;7508;5
15245;1716;68718;4
15246;1716;963;3
15247;1716;5925;3
15248;1716;914;4
15249;1716;596;4
15250;1716;996;2
15251;1716;309;5
15252;1716;550;3
15253;1716;5961;3
15254;1716;275;4
15255;1716;9277;4
15256;1716;13;3
15257;1716;769;3
15258;1716;489;4
15259;1716;770;3
15260;1716;12445;2
15261;1716;3112;4
15262;1716;13223;4
15263;1716;274;3
15264;1716;949;4
15265;1716;694;3
15266;1716;3082;3
15267;1716;5915;4
15268;1716;27205;4
15269;1716;1480;3
15270;1716;329;4
15271;1716;947;4
15272;1716;24;3
15273;1716;630;3
15274;1716;77338;4
15275;1716;3078;5
15276;1716;1585;2
15277;1716;103663;2
15278;1716;24238;5
15279;1716;19;5
15280;1716;11216;5
15281;1716;87827;3
15282;1716;583;2
15283;1716;762;5
15284;1716;3082;3
15285;1716;70;2
15286;1716;585;5
15287;1716;311;3
15288;1716;654;4
15289;1716;213;5
15290;1716;303;5
15291;1716;391;3
15292;1716;975;4
15293;1716;641;3
15294;1716;223;4
15295;1716;2062;3
15296;1716;11645;3
15297;1716;85;4
15298;1716;424;3
15299;1716;805;3
15300;1716;1580;3
15301;1714;7508;1
15302;1714;453;4
15303;1714;218;3
15304;1714;599;1
15305;1714;103;4
15306;1714;11324;3
15307;1714;807;3
15308;1714;872;3
15309;1714;1092;3
15310;1714;583;4
15311;1714;993;3
15312;1714;239;3
15313;1714;107;3
15314;1714;1955;4
15315;1714;1422;1
15316;1714;975;4
15317;1714;1955;5
15318;1714;272;4
15319;1714;665;4
15320;1714;578;5
15321;1714;947;1
15322;1714;44214;1
15323;1714;642;2
15324;1714;1480;1
15325;1714;289;3
15326;1714;121;3
15327;1714;45269;1
15328;1714;603;4
15329;1714;7508;3
15330;1714;982;1
15331;1714;17654;3
15332;1714;11697;4
15333;1714;5925;3
15334;1714;38;0
15335;1714;996;1
15336;1714;5961;3
15337;1714;275;3
15338;1714;497;3
15339;1714;1091;3
15340;1714;783;4
15341;1714;1092;5
15342;1714;600;3
15343;1714;769;2
15344;1714;117;4
15345;1714;489;4
15346;1714;770;4
15347;1714;3090;2
15348;1714;37165;3
15349;1714;213;2
15350;1714;1124;3
15351;1714;11787;2
15352;1714;2493;3
15353;1714;13475;4
15354;1714;745;2
15355;1714;278;3
15356;1714;949;3
15357;1714;10775;3
15358;1714;16869;3
15359;1714;110;2
15360;1714;27205;3
15361;1714;8392;3
15362;1714;329;3
15363;1714;627;4
15364;1714;947;3
15365;1714;24;3
15366;1714;630;2
15367;1714;576;5
15368;1714;3078;3
15369;1714;1585;3
15370;1714;7345;4
15371;1714;24238;3
15372;1714;947;3
15373;1714;2118;3
15374;1714;583;3
15375;1714;3083;3
15376;1714;70;3
15377;1714;585;3
15378;1714;311;3
15379;1714;213;3
15380;1714;10774;3
15381;1714;6977;3
15382;1714;680;3
15383;1714;22;3
15384;1714;792;3
15385;1714;975;3
15386;1714;567;3
15387;1714;2062;3
15388;1714;1578;3
15389;1714;804;3
15390;1714;500;3
15391;1712;599;2
15392;1712;280;5
15393;1712;103;4
15394;1712;11324;3
15395;1712;807;2
15396;1712;872;5
15397;1712;239;3
15398;1712;1955;5
15399;1712;11778;5
15400;1712;1955;5
15401;1712;9552;5
15402;1712;961;5
15403;1712;238;5
15404;1712;962;5
15405;1712;24428;4
15406;1712;887;3
15407;1712;115;2
15408;1712;2503;5
15409;1712;826;5
15410;1712;121;5
15411;1712;8587;5
15412;1712;45269;5
15413;1712;603;5
15414;1712;963;5
15415;1712;5925;5
15416;1712;37247;5
15417;1712;10098;5
15418;1712;990;5
15419;1712;49051;5
15420;1712;497;5
15421;1712;1092;1
15422;1712;9277;2
15423;1712;218;1
15424;1712;117;4
15425;1712;629;5
15426;1712;3090;2
15427;1712;37165;3
15428;1712;11787;4
15429;1712;1124;5
15430;1712;2493;5
15431;1712;423;5
15432;1712;10191;3
15433;1712;274;4
15434;1712;745;3
15435;1712;694;5
15436;1712;3082;1
15437;1712;5915;4
15438;1712;429;3
15439;1712;110;0
15440;1712;46738;1
15441;1712;27205;0
15442;1712;578;3
15443;1712;1480;3
15444;1712;627;1
15445;1712;947;1
15446;1712;24;0
15447;1712;630;5
15448;1712;77338;5
15449;1712;595;3
15450;1712;7345;4
15451;1712;77;5
15452;1712;947;2
15453;1712;11216;4
15454;1712;87827;3
15455;1712;583;2
15456;1712;322;4
15457;1712;3083;3
15458;1712;3082;2
15459;1712;70;3
15460;1712;585;0
15461;1712;807;1
15462;1712;311;1
15463;1712;510;0
15464;1712;11216;3
15465;1712;213;5
15466;1712;539;4
15467;1712;22;5
15468;1712;5924;1
15469;1712;223;3
15470;1712;567;2
15471;1712;2062;1
15472;1712;11645;0
15473;1712;380;1
15474;1712;1578;3
15475;1712;424;1
15476;1712;857;1
15477;1712;805;2
15478;1712;1580;3
15479;1712;804;4
15480;1712;500;5
15481;1724;13475;2
15482;1724;389;3
15483;1724;845;4
15484;1724;453;5
15485;1724;280;3
15486;1724;103;5
15487;1724;348;2
15488;1724;11324;4
15489;1724;705;4
15490;1724;807;5
15491;1724;279;4
15492;1724;872;5
15493;1724;1092;4
15494;1724;583;4
15495;1724;993;3
15496;1724;239;4
15497;1724;703;4
15498;1724;1955;3
15499;1724;289;4
15500;1724;975;4
15501;1724;9552;5
15502;1724;961;3
15503;1724;272;5
15504;1724;665;3
15505;1724;238;5
15506;1724;962;4
15507;1724;284;4
15508;1724;947;2
15509;1724;887;5
15510;1724;115;3
15511;1724;289;4
15512;1724;910;2
15513;1724;2503;3
15514;1724;826;3
15515;1724;8587;5
15516;1724;45269;3
15517;1724;901;3
15518;1724;603;5
15519;1724;982;2
15520;1724;11697;4
15521;1724;963;3
15522;1724;68718;3
15523;1724;5925;4
15524;1724;596;2
15525;1724;37247;3
15526;1724;550;4
15527;1724;990;4
15528;1724;49051;5
15529;1724;275;3
15530;1724;1091;4
15531;1724;12;5
15532;1724;218;4
15533;1724;769;4
15534;1724;770;5
15535;1724;37165;3
15536;1724;1124;3
15537;1724;12445;5
15538;1724;2493;4
15539;1724;3112;3
15540;1724;423;5
15541;1724;10191;5
15542;1724;429;4
15543;1724;7984;4
15544;1724;1480;4
15545;1724;578;4
15546;1724;329;5
15547;1724;24;3
15548;1724;862;4
15549;1724;630;4
15550;1724;3078;3
15551;1724;595;2
15552;1724;1585;4
15553;1724;947;4
15554;1724;70;4
15555;1724;585;5
15556;1724;311;4
15557;1724;654;4
15558;1724;539;5
15559;1724;680;3
15560;1724;22;5
15561;1724;792;4
15562;1724;391;4
15563;1724;797;2
15564;1724;641;4
15565;1724;223;3
15566;1724;380;3
15567;1724;424;3
15568;1724;111;4
15569;1724;805;5
15570;1724;500;3
15571;1722;13475;1
15572;1722;235;2
15573;1722;205;5
15574;1722;7508;3
15575;1722;599;2
15576;1722;218;2
15577;1722;280;5
15578;1722;702;1
15579;1722;348;0
15580;1722;705;1
15581;1722;11324;3
15582;1722;872;5
15583;1722;1092;4
15584;1722;12405;5
15585;1722;3078;5
15586;1722;583;5
15587;1722;703;4
15588;1722;11778;3
15589;1722;289;3
15590;1722;3175;0
15591;1722;1955;5
15592;1722;961;5
15593;1722;962;3
15594;1722;24428;4
15595;1722;1480;5
15596;1722;887;3
15597;1722;115;2
15598;1722;524;2
15599;1722;910;1
15600;1722;289;3
15601;1722;598;0
15602;1722;121;3
15603;1722;8587;4
15604;1722;562;4
15605;1722;15;1
15606;1722;901;2
15607;1722;603;1
15608;1722;7508;4
15609;1722;982;0
15610;1722;17654;5
15611;1722;5925;1
15612;1722;914;0
15613;1722;38;0
15614;1722;596;1
15615;1722;10098;5
15616;1722;309;3
15617;1722;990;4
15618;1722;5961;1
15619;1722;275;2
15620;1722;1091;0
15621;1722;600;5
15622;1722;9277;2
15623;1722;12;5
15624;1722;489;1
15625;1722;629;5
15626;1722;770;2
15627;1722;37165;3
15628;1722;2493;5
15629;1722;3112;2
15630;1722;13475;2
15631;1722;13223;1
15632;1722;423;3
15633;1722;10191;3
15634;1722;745;3
15635;1722;288;5
15636;1722;694;5
15637;1722;5915;4
15638;1722;429;3
15639;1722;110;0
15640;1722;46738;1
15641;1722;27205;0
15642;1722;8392;3
15643;1722;627;1
15644;1722;630;5
15645;1722;595;3
15646;1722;311;1
15647;1722;510;0
15648;1722;11216;3
15649;1722;303;4
15650;1722;539;4
15651;1722;391;3
15652;1722;797;4
15653;1722;5924;1
15654;1722;975;2
15655;1722;641;4
15656;1722;11645;0
15657;1722;85;2
15658;1722;424;1
15659;1722;805;2
15660;1722;1580;3
15661;1180;205;1
15662;1180;845;0
15663;1180;1892;5
15664;1180;280;3
15665;1180;702;4
15666;1180;103;4
15667;1180;705;1
15668;1180;11324;1
15669;1180;583;5
15670;1180;3078;1
15671;1180;993;5
15672;1180;769;1
15673;1180;583;4
15674;1180;703;2
15675;1180;1955;4
15676;1180;212;2
15677;1180;11778;1
15678;1180;1955;2
15679;1180;238;3
15680;1180;665;3
15681;1180;962;5
15682;1180;578;1
15683;1180;284;2
15684;1180;524;5
15685;1180;910;2
15686;1180;598;4
15687;1180;45269;5
15688;1180;15;1
15689;1180;247;4
15690;1180;603;4
15691;1180;968;5
15692;1180;68718;4
15693;1180;5925;2
15694;1180;1417;5
15695;1180;38;1
15696;1180;914;4
15697;1180;996;2
15698;1180;37247;0
15699;1180;309;2
15700;1180;10098;1
15701;1180;550;1
15702;1180;990;5
15703;1180;275;5
15704;1180;497;5
15705;1180;13;2
15706;1180;9277;3
15707;1180;12;4
15708;1180;769;1
15709;1180;629;1
15710;1180;3090;3
15711;1180;213;1
15712;1180;37165;4
15713;1180;1124;3
15714;1180;2493;1
15715;1180;205;1
15716;1180;288;5
15717;1180;278;4
15718;1180;949;3
15719;1180;694;2
15720;1180;3082;2
15721;1180;10775;5
15722;1180;5915;3
15723;1180;27205;4
15724;1180;8392;2
15725;1180;947;2
15726;1180;627;1
15727;1180;630;3
15728;1180;1585;0
15729;1180;7345;2
15730;1180;19;2
15731;1180;947;3
15732;1180;11216;4
15733;1180;87827;1
15734;1180;583;2
15735;1180;762;5
15736;1180;322;3
15737;1180;3083;1
15738;1180;3082;5
15739;1180;70;3
15740;1180;213;2
15741;1180;303;4
15742;1180;539;3
15743;1180;680;5
15744;1180;22;1
15745;1180;792;4
15746;1180;11645;1
15747;1180;85;5
15748;1180;805;5
15749;1180;1580;4
15750;1180;1366;3
15751;210;13475;1
15752;210;235;2
15753;210;389;4
15754;210;20453;4
15755;210;1892;1
15756;210;7508;2
15757;210;453;2
15758;210;103;1
15759;210;11324;1
15760;210;807;1
15761;210;12405;2
15762;210;769;2
15763;210;583;1
15764;210;212;1
15765;210;289;2
15766;210;1422;2
15767;210;3175;1
15768;210;1955;4
15769;210;975;1
15770;210;10020;2
15771;210;665;1
15772;210;238;1
15773;210;578;1
15774;210;284;1
15775;210;947;1
15776;210;24428;4
15777;210;1480;1
15778;210;887;1
15779;210;115;3
15780;210;2503;3
15781;210;903;1
15782;210;121;1
15783;210;15;2
15784;210;45269;1
15785;210;901;1
15786;210;7508;2
15787;210;963;2
15788;210;68718;3
15789;210;1417;1
15790;210;914;1
15791;210;596;4
15792;210;935;2
15793;210;309;1
15794;210;550;4
15795;210;990;1
15796;210;49051;2
15797;210;1092;5
15798;210;9277;1
15799;210;13;2
15800;210;629;2
15801;210;3090;1
15802;210;213;3
15803;210;1124;3
15804;210;12445;1
15805;210;3112;1
15806;210;13475;2
15807;210;423;2
15808;210;205;3
15809;210;278;1
15810;210;949;1
15811;210;694;1
15812;210;429;1
15813;210;7984;1
15814;210;578;1
15815;210;1480;2
15816;210;627;2
15817;210;862;3
15818;210;19;1
15819;210;77;2
15820;210;11216;3
15821;210;583;1
15822;210;762;1
15823;210;322;2
15824;210;3082;3
15825;210;807;1
15826;210;311;1
15827;210;510;1
15828;210;654;1
15829;210;213;1
15830;210;6977;1
15831;210;539;1
15832;210;792;2
15833;210;797;3
15834;210;5924;2
15835;210;975;4
15836;210;641;1
15837;210;2062;2
15838;210;380;1
15839;210;424;5
15840;210;1580;1
15841;239;389;1
15842;239;235;1
15843;239;205;1
15844;239;845;1
15845;239;453;1
15846;239;218;1
15847;239;599;1
15848;239;348;1
15849;239;11324;1
15850;239;807;1
15851;239;872;1
15852;239;12405;1
15853;239;993;1
15854;239;212;1
15855;239;1955;1
15856;239;11778;3
15857;239;289;1
15858;239;3175;1
15859;239;975;2
15860;239;272;1
15861;239;238;1
15862;239;578;1
15863;239;962;1
15864;239;74643;1
15865;239;642;1
15866;239;1480;1
15867;239;524;1
15868;239;289;3
15869;239;826;1
15870;239;121;1
15871;239;562;1
15872;239;8587;1
15873;239;15;1
15874;239;45269;1
15875;239;603;1
15876;239;17654;1
15877;239;963;1
15878;239;68718;1
15879;239;1417;1
15880;239;5925;1
15881;239;38;1
15882;239;596;1
15883;239;996;1
15884;239;309;1
15885;239;550;1
15886;239;990;1
15887;239;49051;1
15888;239;497;3
15889;239;783;1
15890;239;1092;1
15891;239;600;1
15892;239;489;1
15893;239;629;1
15894;239;3090;1
15895;239;213;1
15896;239;11787;2
15897;239;12445;1
15898;239;2493;3
15899;239;13475;1
15900;239;423;1
15901;239;745;1
15902;239;288;1
15903;239;10775;1
15904;239;46738;1
15905;239;27205;3
15906;239;1480;1
15907;239;8392;1
15908;239;77338;1
15909;239;576;1
15910;239;1585;1
15911;239;7345;1
15912;239;103663;1
15913;239;24238;1
15914;239;947;1
15915;239;583;1
15916;239;3083;1
15917;239;585;1
15918;239;807;1
15919;239;311;2
15920;239;510;1
15921;239;213;1
15922;239;6977;1
15923;239;539;3
15924;239;680;3
15925;239;5924;1
15926;239;975;1
15927;239;641;1
15928;239;2062;1
15929;239;1578;5
15930;239;857;2
15931;712;13475;2
15932;712;389;4
15933;712;1892;5
